music_id,title,release_year,genre_id,type_id,created_at
47,Của cái dưới,2024,7,1,2024-11-15 05:36:33
48,Tự chưa có chưa,2008,10,4,2008-12-09 00:36:20
49,Là sẽ chỉ đã,2018,6,4,2019-01-08 02:24:27
50,Hoặc dưới của,1999,7,4,1999-05-18 06:07:54
51,Từ từ,1995,7,3,1995-07-28 06:25:39
52,Để cho,2001,2,1,2001-03-27 16:48:01
53,Của dưới để,1996,5,2,1996-11-29 09:30:30
54,Thì,2005,5,1,2005-07-22 01:45:14
55,Dưới điều đúng sau,1999,2,1,2000-03-06 23:29:39
56,Để nào,2022,4,3,2023-04-08 17:53:04
57,Từng,2010,5,3,2010-08-12 11:22:31
58,Nhưng với,2001,3,4,2002-03-28 06:16:43
59,Cũng về,2023,3,4,2023-09-13 15:30:54
60,Không thay,2006,3,4,2006-10-16 01:01:09
61,Mỗi theo,2017,1,1,2017-10-20 14:46:43
62,Hoặc từ đã mà,2004,8,1,2004-12-18 15:34:20
63,Cho người,2003,6,4,2003-11-07 06:58:38
64,Không thế,2017,9,4,2018-01-08 19:08:20
65,Cách để,2015,9,2,2015-05-24 08:47:11
66,Vậy đi,2009,10,4,2009-10-05 03:10:19
67,Không và các,2006,2,4,2006-06-20 08:48:16
68,Vẫn hoặc như,2009,5,4,2009-07-12 16:41:41
69,Dưới các có,2025,1,4,2025-02-04 08:06:35
70,Chỉ hơn,2013,7,2,2013-12-28 00:31:17
71,Với từng đến chưa,2022,2,3,2022-09-21 05:19:14
72,Cho không làm,2005,5,1,2005-10-23 13:44:31
73,Giống nơi hoặc,2018,8,2,2018-07-11 05:38:01
74,Trong với dưới,2000,10,2,2000-04-11 18:16:16
75,Có chưa,2021,9,4,2021-11-04 08:33:56
76,Như nơi,2004,7,4,2004-11-19 13:37:16
77,Không có nào đến,2001,10,2,2001-09-01 08:35:33
78,Cách về,2023,1,3,2024-01-15 17:20:26
79,Trong giữa cho,1999,5,4,1999-08-03 20:19:24
80,Từ và là đúng,2020,8,2,2020-09-10 09:37:03
81,Nào điều tôi theo,1996,9,4,1997-01-30 19:07:32
82,Để thế sẽ,2004,10,2,2004-09-18 06:17:40
83,Rất đến,2022,8,4,2022-08-12 22:42:09
84,Từng giống,2000,1,1,2000-07-13 01:19:45
85,Đó đến sẽ,2010,7,3,2010-07-14 20:19:34
86,Khiến nhiều giống,2002,4,4,2002-07-21 13:42:36
87,Như để tại,2024,9,1,2025-04-17 13:25:16
88,Có,2001,10,2,2002-03-05 07:09:24
89,Dưới hoặc của là,2003,1,4,2003-08-22 12:57:55
90,Khiến chưa,2025,5,1,2025-05-08 04:22:22
91,Một tự như,2016,4,2,2016-11-09 20:23:36
92,Hơn được,2010,3,4,2010-03-24 14:37:49
93,Hoặc cho,2001,3,1,2001-11-24 09:19:25
94,Khiến đang để,2021,6,3,2021-10-27 14:16:31
95,Thế để thì như,2006,6,4,2006-07-18 05:28:10
96,Tại từ như,2005,6,4,2006-02-18 21:35:05
97,Để này khiến chưa,2005,4,4,2005-12-28 22:01:58
98,Như thế khiến,2016,8,1,2017-05-05 23:28:22
99,Về chỉ với hoặc,2013,4,4,2014-01-24 22:38:17
100,Về cũng được mà,2007,9,2,2007-08-28 12:43:25
101,Đến để,2011,10,3,2011-10-16 12:09:02
102,Với người khi,2006,5,3,2007-01-12 18:27:07
103,Về theo,2018,5,1,2018-10-31 03:58:59
104,Nhiều trong vài,2020,5,3,2020-06-09 19:50:10
105,Là lớn làm,2009,2,3,2009-12-29 06:41:39
106,Để tại,2001,3,1,2001-08-23 11:26:16
107,Đi hơn như,2006,1,4,2006-12-19 21:39:23
108,Đúng của khi,2002,5,4,2002-05-04 08:20:19
109,Khiến,2015,9,3,2015-09-04 09:44:35
110,Thì sẽ,2015,6,4,2016-03-20 22:41:26
111,Đúng bên nhưng tại,2013,5,3,2013-07-29 01:35:36
112,Rất đi,2009,8,2,2009-10-16 23:12:06
113,Bạn từng nhiều,2006,2,1,2006-11-09 05:30:45
114,Số đi của,2010,5,1,2010-10-19 09:38:53
115,Như,2013,6,2,2014-01-29 00:36:52
116,Theo khi thì,2019,10,2,2019-10-10 12:43:01
117,Hơn gần chưa giữa,2008,10,1,2008-09-15 07:15:43
118,Đúng làm đó,1999,1,3,2000-01-16 11:39:44
119,Vậy như có,2007,4,4,2008-01-18 01:30:01
120,Vài khiến,2013,6,1,2013-04-23 00:59:25
121,Khiến nhiều,2008,6,2,2008-11-15 08:16:23
122,Vẫn thay một,2001,3,4,2001-07-19 06:10:28
123,Và trong thế,2008,6,2,2008-07-11 02:37:57
124,Này để,1995,3,2,1996-02-15 20:27:53
125,Như là cũng,2021,6,4,2021-07-17 10:53:52
126,Cho đó,2012,7,3,2012-06-08 21:39:58
127,Tại có đó,2009,7,3,2009-07-13 23:50:08
128,Là và,2017,9,1,2017-05-28 06:42:52
129,Của lớn,2012,10,4,2013-03-13 15:01:15
130,Chưa có,2013,3,1,2013-07-03 22:15:19
131,Như của,2002,5,3,2002-08-01 13:06:49
132,Như bên giữa,1998,10,1,1998-03-27 10:51:58
133,Từ về tại,2004,2,4,2004-11-07 07:33:48
134,Từ giống,2018,3,3,2018-07-03 06:57:06
135,Không đang giống,2015,6,2,2015-11-05 15:05:00
136,Chỉ giữa của,2010,2,1,2010-04-19 11:12:00
137,Trong như,2005,9,4,2006-01-07 05:14:38
138,Thế,2020,2,1,2020-12-27 18:39:17
139,Sau cũng,2010,8,1,2010-12-22 11:37:24
140,Đó,2022,4,2,2022-07-15 13:13:07
141,Là người không vẫn,2018,10,3,2018-08-13 23:50:30
142,Bạn tôi của,2011,6,1,2011-04-20 04:49:33
143,Người về và hơn,2014,2,1,2015-03-13 21:44:31
144,Là hoặc,1997,7,1,1998-03-13 17:00:03
145,Tại đến đã này,2010,4,3,2011-04-06 03:32:21
146,Làm người một,2014,5,2,2014-06-19 16:24:01
147,Trong và,2001,2,1,2002-03-01 05:18:03
148,Điều về trong,2014,1,1,2014-12-22 09:22:54
149,Đến một không,2018,6,2,2018-03-18 22:45:41
150,Cho đó,1996,1,4,1996-12-25 12:56:29
151,Hơn mỗi,2005,1,2,2005-09-02 22:04:02
152,Sau làm vài,1997,5,4,1997-06-26 15:53:30
153,Vẫn rất gần,2010,1,3,2010-12-07 14:36:59
154,Đúng sau,2020,9,3,2020-11-29 06:10:24
155,Tôi,1995,7,1,1995-11-16 03:04:36
156,Từ gần sẽ,2019,5,2,2020-01-22 22:56:08
157,Của nhưng,2021,1,4,2021-10-26 19:11:24
158,Trong về,2002,8,2,2002-12-01 19:52:14
159,Bạn của,2000,3,1,2000-10-07 11:01:24
160,Này trong,2017,10,3,2017-10-20 16:48:08
161,Sau giống,1997,10,1,1997-09-17 08:02:54
162,Của nếu để,2002,1,1,2002-05-09 03:09:40
163,Nhiều giữa,2014,7,2,2014-12-05 10:01:29
164,Đang làm,2003,8,4,2003-04-08 19:04:49
165,Thì như,1995,3,1,1995-09-11 01:42:09
166,Hơn về,2019,9,4,2020-03-25 21:22:13
167,Nào về,2021,3,2,2021-06-23 12:00:09
168,Như nhiều,2006,6,4,2007-01-13 11:57:13
169,Người như lớn này,2014,9,1,2014-12-01 20:01:28
170,Từ tự trong,1996,1,1,1996-03-31 00:48:11
171,Tôi tại,1996,6,4,1996-03-24 09:25:43
172,Đúng các gần,2009,4,2,2009-11-20 05:32:42
173,Đã sau cách từ,2001,10,1,2001-04-16 18:34:55
174,Để cũng thì,2008,3,1,2008-10-30 16:51:58
175,Vẫn như và,2001,5,3,2001-06-17 22:17:10
176,Vẫn vậy đã,2010,6,1,2010-10-08 03:46:40
177,Sau người với,2021,6,2,2021-07-16 23:36:53
178,Cũng điều,2012,2,1,2012-05-10 05:03:17
179,Là có như,1996,10,3,1996-07-02 14:25:07
180,Vài đúng,2006,6,2,2006-09-25 13:58:48
181,Từ đã,2014,3,4,2014-09-19 05:50:28
182,Sẽ cách,1995,8,2,1995-05-12 08:47:59
183,Sau có vậy,2015,1,2,2015-11-15 03:17:42
184,Tại,2025,3,4,2025-10-11 17:47:05
185,Như tự,2022,3,3,2023-04-21 07:57:04
186,Đã,1998,1,4,1998-05-23 19:12:20
187,Bên nhiều như,2011,8,2,2011-12-15 07:50:30
188,Từ nơi,2003,10,2,2003-09-12 18:32:00
189,Này mà cũng,2016,3,1,2017-02-14 03:13:47
190,Các gần khi,2010,5,1,2011-02-03 08:35:01
191,Trong từng vài nhưng,2025,4,3,2025-04-25 00:33:15
192,Thì đi các,2012,5,4,2012-05-28 07:56:44
193,Từ đi,2021,3,1,2021-04-22 00:57:04
194,Bên về,2014,10,3,2015-01-06 23:43:22
195,Gần các điều,2002,2,3,2002-10-08 17:16:37
196,Mà trong có,2015,7,4,2015-11-30 19:00:59
197,Có nếu của,1998,8,4,1999-01-15 19:16:04
198,Giống dưới,2000,10,4,2000-10-24 01:41:47
199,Đó tại để,2023,7,2,2023-07-30 18:48:52
200,Sẽ bạn cũng,2001,8,3,2001-10-17 05:00:41
201,Mỗi lớn,1995,10,1,1995-09-11 17:44:58
202,Bên sẽ vì,2011,4,2,2011-10-20 22:52:01
203,Mỗi lớn như,2020,9,1,2020-09-11 11:10:58
204,Tại với đó như,1999,10,2,1999-03-18 11:28:57
205,Tự vài,2006,10,3,2006-10-31 20:39:22
206,Đang có,2018,8,4,2018-10-08 21:55:56
207,Nhiều dưới gần,2006,3,1,2006-05-31 19:58:04
208,Cái sẽ từ,2015,8,1,2015-08-03 06:13:34
209,Để chưa,2017,10,4,2017-12-06 01:26:39
210,Cái tại thì,2018,3,3,2018-08-25 10:50:05
211,Cái của,2018,4,2,2019-04-08 07:39:43
212,Nơi bạn tại,1999,3,4,2000-04-25 07:15:14
213,Thay khi,2024,5,3,2024-08-01 07:07:01
214,Tự dưới,2003,5,3,2003-12-01 06:51:27
215,Vài cũng,2007,5,4,2007-07-05 11:53:29
216,Từng vài,1995,5,2,1995-06-13 14:27:38
217,Sẽ tại sẽ,2000,10,2,2000-06-17 00:17:30
218,Để vậy thì,2007,9,4,2007-08-07 21:17:32
219,Với rất,2013,4,3,2013-08-18 22:34:16
220,Số cho,2002,6,3,2002-05-01 04:45:30
221,Nhưng dưới để,2008,8,2,2008-09-27 18:03:22
222,Làm đến,2000,2,2,2000-06-18 15:56:43
223,Nhiều không,1995,4,1,1996-01-09 14:56:54
224,Các như từng,1998,8,4,1998-12-13 23:36:42
225,Để,2019,7,1,2019-06-15 23:51:51
226,Này như,2013,9,2,2013-07-23 17:00:17
227,Chưa thay có chưa,2018,6,2,2018-11-06 14:04:38
228,Lớn,2000,7,3,2000-10-02 19:05:39
229,Là cũng mà,1995,5,4,1995-04-09 01:21:05
230,Từ nếu,1996,7,1,1996-04-18 03:22:28
231,Giống một,2015,6,4,2015-03-16 00:26:08
232,Nào vậy,2002,4,4,2002-01-13 13:12:01
233,Đến thì,2000,9,1,2000-10-04 12:13:50
234,Vậy và mà,2008,7,4,2008-11-21 02:37:56
235,Người điều,2003,6,3,2004-01-02 09:01:09
236,Hoặc từng,2013,6,2,2014-01-08 04:32:31
237,Đã,2009,6,2,2009-10-03 04:36:51
238,Chỉ người giống,2017,9,3,2017-12-13 13:06:13
239,Nhiều nào,2024,7,4,2024-08-14 03:29:42
240,Mỗi đến đã,2010,5,4,2010-09-09 14:53:44
241,Và,2001,1,1,2001-09-09 12:12:40
242,Các đi để,2020,4,4,2021-01-09 04:39:05
243,Để một,2019,2,4,2020-01-28 09:11:26
244,Tại như để,2012,10,1,2012-09-23 12:15:11
245,Điều,2005,2,2,2005-10-18 21:52:42
246,Các,2006,9,4,2006-07-16 08:11:33
247,Với có,1998,2,2,1998-04-28 12:04:10
248,Như,2003,7,2,2003-08-08 15:13:20
249,Dưới đã trong,2009,6,1,2010-01-19 19:47:14
250,Của sau hơn,1996,7,1,1996-02-22 10:19:09
251,Thay nhưng,2016,10,3,2017-02-14 09:58:49
252,Hơn rất đi,1999,4,1,2000-01-12 21:55:40
253,Khi lớn sẽ của,2015,6,2,2015-04-10 21:27:27
254,Nếu về của,2008,9,3,2008-06-23 12:13:32
255,Và tôi,2016,4,2,2016-12-14 12:10:36
256,Sẽ chỉ,2008,1,3,2009-01-04 19:32:07
257,Trong lớn khiến,2023,6,3,2023-03-10 04:48:15
258,Tôi đến,2005,8,3,2005-11-17 02:29:13
259,Để vì thay,2017,9,2,2017-08-27 05:37:10
260,Giữa,2021,7,1,2021-06-14 23:51:33
261,Khi sau đi,1996,8,3,1996-04-12 19:00:14
262,Là rất để,2013,6,2,2013-07-21 19:25:43
263,Rất,2022,8,3,2022-10-01 00:37:32
264,Như theo sẽ,2018,7,4,2019-06-03 09:07:32
265,Không đã,2015,3,4,2016-01-23 11:07:04
266,Mà dưới cũng,2007,5,2,2008-03-27 09:43:26
267,Vậy thế,2018,3,2,2019-03-17 01:13:19
268,Từ,1996,1,4,1997-01-01 06:49:54
269,Đi hơn,1999,10,3,2000-03-09 02:40:34
270,Nơi rất điều,2023,3,2,2024-01-05 19:46:33
271,Và thì cũng,2021,2,4,2022-02-26 19:12:31
272,Một vậy gần,2007,6,1,2007-12-24 12:39:29
273,Trong đúng thế,2021,6,2,2022-05-20 01:28:01
274,Để đó đó của,1997,10,3,1997-12-19 05:06:28
275,Của thế từng,2024,9,3,2024-11-28 00:18:07
276,Cũng hơn,2006,9,3,2007-01-14 09:31:05
277,Như từ,1995,3,4,1996-04-14 10:24:32
278,Là nếu,2016,3,1,2016-03-03 16:04:22
279,Nếu,2022,7,2,2022-07-30 22:32:21
280,Như số làm,2016,6,3,2016-06-20 07:52:41
281,Cho một nếu,2020,6,1,2021-03-05 05:28:02
282,Tại để như,1999,5,1,2000-01-06 01:33:53
283,Từ một khi vẫn,2010,7,4,2010-07-11 18:00:19
284,Cho để,2014,3,1,2014-07-15 00:15:24
285,Thì cũng từ,2004,9,1,2004-09-12 02:49:01
286,Đúng vậy,2019,2,3,2019-08-31 03:46:02
287,Khiến như để dưới,1997,6,2,1998-03-06 05:54:06
288,Lớn sẽ,2024,10,1,2024-12-02 13:18:45
289,Hoặc vài nhưng,2010,10,4,2010-10-25 23:30:51
290,Nhưng vì,1996,3,1,1996-10-17 11:02:12
291,Cho nếu,1998,1,2,1998-07-22 12:48:14
292,Với có,2003,8,1,2003-09-17 01:50:39
293,Của có này,2006,9,4,2006-05-15 00:27:58
294,Cách cái,1996,10,3,1996-04-27 04:45:33
295,Từ tôi,2004,4,3,2005-03-04 10:57:12
296,Để khiến,2000,10,3,2000-09-18 21:27:20
297,Chỉ của gần,2008,3,1,2008-12-25 12:52:50
298,Giống để vài,2004,5,4,2004-11-15 17:19:20
299,Về khi,2017,5,1,2017-04-11 20:39:20
300,Của tại,2009,2,1,2010-04-23 07:37:07
301,Làm vì,2003,7,4,2003-03-16 15:43:24
302,Nếu chỉ,2015,5,2,2015-07-30 05:41:22
303,Nhiều là,2021,4,4,2021-05-24 06:13:10
304,Tôi cách,2022,2,4,2022-12-26 22:05:08
305,Nơi,1995,6,4,1995-05-24 02:03:21
306,Của của,2011,1,3,2011-12-25 18:57:08
307,Đang người giống,2005,9,3,2005-05-19 12:36:43
308,Đúng nào sẽ,2021,7,3,2021-07-03 22:34:55
309,Của bạn,2014,10,4,2014-06-11 22:56:13
310,Đó từ như đang,2013,4,4,2013-09-24 17:01:41
311,Khi của cái cũng,2007,1,2,2007-10-01 01:16:51
312,Sẽ chưa,2010,5,4,2010-08-15 12:08:52
313,Có,1999,8,2,1999-06-26 21:23:38
314,Khi cũng để đang,2008,7,2,2008-06-04 03:53:35
315,Với là,2002,1,4,2002-03-16 22:43:58
316,Được làm,2019,1,2,2019-06-14 21:31:54
317,Vẫn mỗi giữa,2010,6,2,2010-09-16 02:30:15
318,Vậy trong bên với,2016,9,2,2017-05-10 20:42:30
319,Dưới mỗi,1999,3,4,1999-11-07 02:56:20
320,Cách như,2005,5,1,2005-11-13 10:14:59
321,Một các trong,2017,8,2,2017-12-22 23:23:05
322,Theo mỗi,2018,10,4,2018-05-12 10:00:21
323,Đến người thế,1995,7,4,1995-09-11 06:45:46
324,Như điều số,1995,9,3,1996-03-04 13:56:34
325,Rất một đó,2016,1,4,2016-08-26 16:34:04
326,Điều nhiều một,2006,3,1,2006-08-01 00:54:35
327,Chỉ như đã,1997,7,1,1998-01-20 03:53:27
328,Người tự,2019,4,3,2019-06-06 05:02:33
329,Nhiều dưới để,2010,5,2,2010-07-13 21:25:04
330,Chưa đến để,2000,8,2,2000-10-02 18:13:31
331,Như sau,2020,10,4,2020-06-10 13:16:58
332,Cách hơn,1998,5,2,1998-10-18 15:05:48
333,Người mà,2014,2,1,2014-08-27 10:43:11
334,Tại sẽ người,2013,7,4,2013-04-09 06:59:08
335,Nhiều hoặc,1998,7,1,1999-02-11 22:30:21
336,Chưa có từng,1996,2,1,1996-10-22 20:32:23
337,Từ rất,2013,4,4,2013-12-17 11:24:10
338,Một để có,2020,3,4,2020-12-25 22:38:55
339,Và được hoặc,2017,2,2,2017-05-08 06:24:39
340,Cũng và vì,2017,1,1,2017-11-01 20:39:19
341,Tại tự các,2024,9,4,2024-09-12 12:53:15
342,Khiến nào,2018,2,2,2018-11-16 12:31:35
343,Bên để,2019,9,3,2019-02-12 23:57:38
344,Cho làm,2025,4,2,2026-01-02 07:45:00
345,Lớn chưa,2019,9,3,2019-09-15 12:45:05
346,Lớn dưới,2001,8,2,2002-02-11 09:47:50
347,Với các,1999,2,3,1999-04-24 15:41:56
348,Hoặc có vì của,2011,6,1,2011-03-16 21:13:04
349,Của hoặc,1997,8,4,1997-12-22 08:36:04
350,Nơi thế,2007,4,1,2007-02-05 18:31:26
351,Về mà của,2011,7,3,2011-08-19 10:01:10
352,Này có,2011,7,3,2011-04-07 16:16:38
353,Bạn là bạn,2013,10,2,2014-01-08 06:03:32
354,Làm bạn và,1999,1,3,2000-01-28 03:33:29
355,Mà,2016,10,3,2016-05-16 01:54:59
356,Mà cái hoặc,2022,6,4,2023-03-11 20:48:22
357,Tại hơn,1999,8,2,1999-09-16 10:03:30
358,Từng để chưa,1997,3,1,1997-12-01 03:35:21
359,Như nhưng tại,1995,5,4,1996-02-02 15:10:38
360,Và để,2011,2,2,2011-03-26 23:22:09
361,Nào của,2006,4,3,2006-05-10 10:09:07
362,Tôi làm,2021,3,3,2022-04-05 15:00:16
363,Có nhưng như,2003,10,4,2003-07-20 23:49:45
364,Để tôi,2019,1,4,2019-08-01 19:43:57
365,Không đến,2003,9,3,2003-12-03 02:56:29
366,Có với khi,1997,2,4,1997-04-30 08:43:29
367,Nhiều để,2014,8,2,2014-08-31 20:14:23
368,Vẫn đã,2015,5,4,2015-10-26 06:38:28
369,Như đến,1999,5,1,2000-05-15 04:57:27
370,Nào có đến,1997,2,3,1997-12-19 21:23:39
371,Đã chưa đã,2022,6,1,2022-10-01 10:55:50
372,Là của là,2022,10,3,2022-07-06 04:01:00
373,Vẫn số,2008,10,3,2008-07-13 20:38:08
374,Bên số từng,2000,2,3,2000-01-14 08:38:02
375,Thay nhiều có thì,1997,7,3,1997-07-01 06:09:57
376,Từ hoặc lớn,2025,4,4,2026-03-16 09:52:32
377,Mỗi đó,2013,2,2,2013-03-19 10:33:04
378,Điều nhiều,2010,4,4,2010-04-25 07:11:22
379,Của vẫn,2021,10,2,2021-05-10 19:07:45
380,Điều thay,2022,8,2,2022-11-29 03:18:54
381,Có vậy,2005,5,4,2005-10-19 04:06:05
382,Không thì không,2006,4,4,2006-07-17 00:38:17
383,Gần các từ,2002,1,3,2002-12-12 00:09:04
384,Có về hoặc,2024,9,3,2025-03-24 09:01:14
385,Thay này bên,2005,1,2,2005-03-24 22:07:43
386,Số đi mỗi từ,2005,2,3,2006-01-06 21:59:32
387,Cũng của như,1995,2,3,1996-03-24 10:30:42
388,Điều không,2023,2,3,2023-07-29 13:32:59
389,Như mà,1995,7,4,1995-05-25 17:46:00
390,Thay sau,2016,9,3,2017-01-01 16:21:56
391,Đến của,2004,1,3,2004-08-30 23:38:55
392,Với khiến như,2016,1,4,2016-06-05 01:36:18
393,Của chỉ cách,2010,8,1,2010-10-30 10:38:41
394,Có cho từ,2003,6,3,2003-07-08 05:30:14
395,Tôi,2014,1,3,2014-05-06 08:22:09
396,Chưa không,2004,4,1,2004-03-13 00:11:50
397,Đang với vẫn,2025,3,3,2026-02-20 06:50:40
398,Hơn của,2018,10,4,2018-06-03 10:47:56
399,Từ,2023,7,1,2024-01-25 12:50:19
400,Để làm cũng,2002,8,1,2002-07-17 08:20:11
401,Nhưng chỉ,2013,8,3,2013-01-15 06:23:25
402,Trong vài cái,1999,2,3,1999-11-13 21:44:55
403,Đúng hơn,2000,3,1,2000-04-09 22:45:05
404,Người với,1999,7,3,1999-05-18 19:46:58
405,Có điều tại,2012,1,1,2012-08-12 14:16:32
406,Có theo sau,2008,6,3,2008-06-26 11:11:03
407,Được,2006,6,2,2006-05-21 21:52:26
408,Mỗi từng này,2023,6,4,2023-10-08 18:32:03
409,Đúng vì hơn như,2022,4,1,2022-08-23 01:36:41
410,Nhiều tại bạn,2024,4,3,2024-07-13 12:55:30
411,Và chưa nhưng từng,2002,1,1,2003-05-11 11:10:22
412,Theo nào vậy,1998,6,4,1999-03-28 17:58:54
413,Như của một,2003,8,1,2003-09-24 03:32:26
414,Từ cái,2024,2,4,2024-12-30 16:53:39
415,Giống hoặc,1999,2,3,1999-11-30 02:14:06
416,Từng cách,1995,9,2,1995-03-18 00:12:45
417,Như không,2014,8,2,2014-11-04 17:50:46
418,Này tại vì,2005,6,2,2005-07-26 06:49:43
419,Tôi để,2003,1,2,2004-03-28 04:42:50
420,Làm giữa,2003,2,3,2003-10-25 12:35:36
421,Tôi của trong số,2014,8,4,2015-04-03 12:17:57
422,Để để vài trong,2016,4,2,2016-07-21 17:55:24
423,Giữa mà nhưng,2018,3,2,2018-11-27 05:56:49
424,Với nếu vài,2000,6,2,2001-06-03 14:30:24
425,Chưa của,2021,6,3,2021-04-04 05:35:14
426,Theo mỗi khiến,2017,2,3,2018-01-22 09:44:16
427,Để cũng đó bên,2011,3,1,2012-06-05 19:58:03
428,Thế dưới đến,2014,1,2,2014-10-23 06:47:03
429,Tôi về và,2011,1,2,2011-12-09 17:49:16
430,Đó vì để,2014,9,3,2015-01-15 23:45:29
431,Thay của,1998,6,3,1998-09-10 08:58:10
432,Cái có cho,2000,9,2,2000-08-04 22:52:25
433,Vậy tôi cái,1999,8,1,1999-10-28 23:36:57
434,Hoặc bạn,1997,9,4,1998-02-11 02:45:58
435,Thế hơn,2007,2,1,2007-09-22 09:53:25
436,Để để tôi,2015,3,3,2015-11-28 00:20:08
437,Không không người,1998,10,1,1998-06-26 13:14:56
438,Mỗi tôi,2021,5,2,2021-11-27 07:53:37
439,Bạn các,1997,2,1,1997-07-01 14:23:41
440,Tự cái,1996,3,1,1997-01-03 21:18:59
441,Này có,2019,7,1,2019-08-13 00:09:13
442,Cái mỗi để,2003,4,1,2003-07-01 15:27:12
443,Như sẽ từ,2012,4,1,2012-09-03 17:46:10
444,Nếu có,2023,4,1,2023-07-22 06:24:22
445,Nơi vậy như,2017,3,3,2017-04-08 00:00:10
446,Là số,2004,7,1,2004-04-24 21:19:14
447,Vẫn,2010,10,2,2011-02-07 06:03:15
448,Dưới sẽ vì,2012,8,3,2012-02-21 23:11:05
449,Không chỉ,2000,6,2,2000-04-20 17:00:45
450,Chỉ sau,2013,9,3,2013-11-23 15:10:02
451,Các đó,1995,1,1,1996-01-31 16:31:09
452,Của của,2015,8,2,2015-10-01 08:21:17
453,Từ,2014,4,1,2014-03-31 20:17:06
454,Từ làm,2003,4,3,2003-12-19 12:50:46
455,Làm gần,2009,4,1,2009-07-13 12:38:47
456,Từng đang và,2011,4,1,2011-06-23 01:36:38
457,Từ,2014,1,4,2015-01-02 14:48:02
458,Tại như,1999,7,2,1999-08-19 05:56:37
459,Đến có,1997,1,4,1997-03-24 23:33:34
460,Như từng vậy dưới,2016,5,2,2016-12-28 09:11:21
461,Cũng đúng mỗi,2024,10,1,2024-07-08 10:38:20
462,Theo thì,2022,8,2,2022-10-29 13:43:09
463,Thế làm đã đó,1996,3,2,1996-07-19 14:37:38
464,Được mỗi sẽ để,2018,2,4,2019-05-10 21:51:04
465,Đúng vì,2011,1,1,2011-08-20 02:36:04
466,Khi người và,1997,9,1,1997-03-23 06:53:00
467,Đó với cái,2016,8,2,2017-01-14 08:15:39
468,Mà mỗi đúng của,1999,7,1,2000-03-19 04:05:35
469,Về thế đó rất,2001,10,2,2001-08-27 07:39:46
470,Hơn cũng,1999,2,2,1999-04-11 18:53:07
471,Thì để,2016,7,1,2017-01-27 05:24:58
472,Nơi một số,2024,3,3,2024-06-24 08:12:01
473,Hoặc tự,2024,8,3,2025-06-02 04:00:24
474,Đó hơn từ,1995,9,2,1995-12-17 01:11:25
475,Với mà các,2024,5,1,2025-01-12 00:48:57
476,Số theo trong,2009,4,3,2009-07-07 13:21:24
477,Lớn bên của,2007,6,1,2007-09-06 21:27:05
