music_id,singer_id,role
2357,403,Main Artist
18720,404,Main Artist
1231,405,Main Artist
16400,406,Main Artist
4793,407,Main Artist
18461,408,Main Artist
3747,409,Main Artist
10528,410,Main Artist
6308,411,Main Artist
950,412,Main Artist
4662,413,Main Artist
15696,414,Main Artist
1236,415,Main Artist
2828,416,Main Artist
3427,417,Main Artist
4789,418,Main Artist
18199,419,Main Artist
10746,420,Main Artist
9526,421,Main Artist
2817,422,Main Artist
10901,423,Main Artist
18109,424,Main Artist
4724,425,Main Artist
19271,426,Main Artist
16328,427,Main Artist
5208,428,Main Artist
15418,429,Main Artist
1682,430,Main Artist
16285,431,Main Artist
18610,432,Main Artist
14362,433,Main Artist
11173,434,Main Artist
8370,435,Main Artist
18898,436,Main Artist
17133,437,Main Artist
4658,438,Main Artist
13891,439,Main Artist
7929,440,Main Artist
5724,441,Main Artist
4098,442,Main Artist
7768,443,Main Artist
19696,444,Main Artist
197,445,Main Artist
2429,446,Main Artist
3127,447,Main Artist
12875,448,Main Artist
10282,449,Main Artist
11469,450,Main Artist
14636,451,Main Artist
7818,452,Main Artist
10202,453,Main Artist
7390,454,Main Artist
17353,455,Main Artist
17041,456,Main Artist
10981,457,Main Artist
9793,458,Main Artist
17482,459,Main Artist
7277,460,Main Artist
6561,461,Main Artist
679,462,Main Artist
17933,463,Main Artist
16433,464,Main Artist
8666,465,Main Artist
19448,466,Main Artist
17471,467,Main Artist
17130,468,Main Artist
5275,469,Main Artist
14378,470,Main Artist
17355,471,Main Artist
2553,472,Main Artist
9387,473,Main Artist
14092,474,Main Artist
18608,475,Main Artist
17456,476,Main Artist
4380,477,Main Artist
19548,478,Main Artist
372,479,Main Artist
14633,480,Main Artist
8536,481,Main Artist
9399,482,Main Artist
4627,483,Main Artist
17248,484,Main Artist
17928,485,Main Artist
4240,486,Main Artist
6205,487,Main Artist
13628,488,Main Artist
2238,489,Main Artist
1411,490,Main Artist
7973,491,Main Artist
18274,492,Main Artist
11444,493,Main Artist
443,494,Main Artist
8027,495,Main Artist
19940,496,Main Artist
6880,497,Main Artist
16741,498,Main Artist
2507,499,Main Artist
10724,500,Main Artist
8104,501,Main Artist
16526,502,Main Artist
6042,503,Main Artist
1459,504,Main Artist
13464,505,Main Artist
19507,506,Main Artist
15983,507,Main Artist
14875,508,Main Artist
7861,509,Main Artist
8026,510,Main Artist
5868,511,Main Artist
1288,512,Main Artist
6096,513,Main Artist
6356,514,Main Artist
18636,515,Main Artist
13656,516,Main Artist
285,517,Main Artist
14271,518,Main Artist
7034,519,Main Artist
1681,520,Main Artist
8678,521,Main Artist
7941,522,Main Artist
6314,523,Main Artist
5063,524,Main Artist
13002,525,Main Artist
18091,526,Main Artist
1411,527,Main Artist
19259,528,Main Artist
5281,529,Main Artist
200,530,Main Artist
12310,531,Main Artist
16440,532,Main Artist
9156,533,Main Artist
6312,534,Main Artist
13409,535,Main Artist
2225,536,Main Artist
17055,537,Main Artist
8038,538,Main Artist
8361,539,Main Artist
3799,540,Main Artist
5494,541,Main Artist
505,542,Main Artist
16419,543,Main Artist
4166,544,Main Artist
15851,545,Main Artist
11466,546,Main Artist
7082,547,Main Artist
10182,548,Main Artist
6792,549,Main Artist
1634,550,Main Artist
5674,551,Main Artist
18078,552,Main Artist
12405,553,Main Artist
3199,554,Main Artist
3939,555,Main Artist
15979,556,Main Artist
14901,557,Main Artist
5265,558,Main Artist
7117,559,Main Artist
6005,560,Main Artist
18736,561,Main Artist
8783,562,Main Artist
12727,563,Main Artist
16233,564,Main Artist
17714,565,Main Artist
2546,566,Main Artist
5951,567,Main Artist
6613,568,Main Artist
1539,569,Main Artist
1957,570,Main Artist
14552,571,Main Artist
2574,572,Main Artist
14981,573,Main Artist
13668,574,Main Artist
17883,575,Main Artist
6164,576,Main Artist
8339,577,Main Artist
7934,578,Main Artist
6202,579,Main Artist
9408,580,Main Artist
15837,581,Main Artist
18487,582,Main Artist
13430,583,Main Artist
4641,584,Main Artist
5785,585,Main Artist
14224,586,Main Artist
1803,587,Main Artist
9330,588,Main Artist
8838,589,Main Artist
3288,590,Main Artist
16682,591,Main Artist
992,592,Main Artist
15493,593,Main Artist
2401,594,Main Artist
8831,595,Main Artist
13349,596,Main Artist
11703,597,Main Artist
17508,598,Main Artist
2519,599,Main Artist
16789,600,Main Artist
1,528,Main Artist
2,90,Main Artist
3,324,Main Artist
4,144,Main Artist
5,5,Main Artist
6,87,Main Artist
7,479,Main Artist
8,278,Main Artist
9,48,Main Artist
10,169,Main Artist
11,391,Main Artist
12,36,Main Artist
13,446,Main Artist
14,584,Main Artist
15,426,Main Artist
16,193,Main Artist
17,299,Main Artist
18,18,Main Artist
19,572,Main Artist
20,67,Main Artist
21,204,Main Artist
22,211,Main Artist
23,175,Main Artist
24,83,Main Artist
25,171,Main Artist
26,391,Main Artist
27,294,Main Artist
28,577,Main Artist
29,414,Main Artist
30,29,Main Artist
32,162,Main Artist
33,55,Main Artist
34,83,Main Artist
35,470,Main Artist
36,471,Main Artist
37,75,Main Artist
38,13,Main Artist
39,238,Main Artist
40,333,Main Artist
41,17,Main Artist
42,192,Main Artist
43,246,Main Artist
44,439,Main Artist
45,112,Main Artist
46,497,Main Artist
47,347,Main Artist
48,25,Main Artist
49,445,Main Artist
50,548,Main Artist
51,224,Main Artist
52,505,Main Artist
53,188,Main Artist
54,547,Main Artist
55,496,Main Artist
56,77,Main Artist
57,418,Main Artist
58,473,Main Artist
59,326,Main Artist
60,454,Main Artist
61,143,Main Artist
62,157,Main Artist
63,558,Main Artist
64,281,Main Artist
65,74,Main Artist
66,79,Main Artist
67,70,Main Artist
68,73,Main Artist
69,304,Main Artist
70,15,Main Artist
71,59,Main Artist
72,195,Main Artist
73,308,Main Artist
74,317,Main Artist
75,40,Main Artist
76,138,Main Artist
77,213,Main Artist
78,519,Main Artist
79,138,Main Artist
80,434,Main Artist
81,392,Main Artist
82,153,Main Artist
83,4,Main Artist
84,30,Main Artist
85,396,Main Artist
86,140,Main Artist
87,145,Main Artist
88,29,Main Artist
89,574,Main Artist
90,101,Main Artist
91,532,Main Artist
92,277,Main Artist
93,278,Main Artist
94,440,Main Artist
95,556,Main Artist
96,185,Main Artist
97,223,Main Artist
98,178,Main Artist
99,189,Main Artist
100,353,Main Artist
101,184,Main Artist
102,508,Main Artist
103,405,Main Artist
104,243,Main Artist
105,144,Main Artist
106,214,Main Artist
107,416,Main Artist
108,439,Main Artist
109,509,Main Artist
110,11,Main Artist
111,210,Main Artist
113,291,Main Artist
114,568,Main Artist
115,577,Main Artist
116,364,Main Artist
117,417,Main Artist
118,162,Main Artist
119,348,Main Artist
120,468,Main Artist
121,325,Main Artist
122,158,Main Artist
123,453,Main Artist
124,531,Main Artist
125,146,Main Artist
126,567,Main Artist
127,523,Main Artist
128,296,Main Artist
129,437,Main Artist
130,166,Main Artist
131,40,Main Artist
132,145,Main Artist
133,564,Main Artist
134,285,Main Artist
135,528,Main Artist
136,445,Main Artist
137,344,Main Artist
138,473,Main Artist
139,433,Main Artist
140,29,Main Artist
141,555,Main Artist
142,152,Main Artist
143,467,Main Artist
144,203,Main Artist
145,84,Main Artist
146,448,Main Artist
147,553,Main Artist
148,134,Main Artist
149,411,Main Artist
150,454,Main Artist
151,109,Main Artist
152,596,Main Artist
153,68,Main Artist
154,176,Main Artist
155,408,Main Artist
156,372,Main Artist
157,113,Main Artist
158,228,Main Artist
159,453,Main Artist
160,239,Main Artist
161,552,Main Artist
162,372,Main Artist
163,174,Main Artist
164,457,Main Artist
165,406,Main Artist
166,40,Main Artist
167,269,Main Artist
168,103,Main Artist
169,51,Main Artist
170,210,Main Artist
171,479,Main Artist
172,107,Main Artist
173,114,Main Artist
174,102,Main Artist
175,590,Main Artist
176,176,Main Artist
177,165,Main Artist
178,31,Main Artist
179,297,Main Artist
180,4,Main Artist
181,421,Main Artist
182,360,Main Artist
183,50,Main Artist
184,580,Main Artist
185,590,Main Artist
186,364,Main Artist
187,18,Main Artist
188,549,Main Artist
189,111,Main Artist
190,368,Main Artist
191,507,Main Artist
192,51,Main Artist
193,222,Main Artist
194,115,Main Artist
195,249,Main Artist
196,105,Main Artist
198,489,Main Artist
199,122,Main Artist
201,443,Main Artist
202,354,Main Artist
203,407,Main Artist
204,244,Main Artist
205,321,Main Artist
206,470,Main Artist
207,394,Main Artist
208,61,Main Artist
209,274,Main Artist
210,206,Main Artist
211,69,Main Artist
212,12,Main Artist
213,54,Main Artist
214,203,Main Artist
215,402,Main Artist
216,330,Main Artist
217,441,Main Artist
218,473,Main Artist
219,316,Main Artist
220,192,Main Artist
221,461,Main Artist
222,534,Main Artist
223,277,Main Artist
225,371,Main Artist
226,100,Main Artist
227,468,Main Artist
228,126,Main Artist
229,491,Main Artist
230,75,Main Artist
231,566,Main Artist
232,182,Main Artist
233,158,Main Artist
234,552,Main Artist
236,108,Main Artist
237,264,Main Artist
238,342,Main Artist
239,341,Main Artist
240,172,Main Artist
241,131,Main Artist
242,298,Main Artist
243,75,Main Artist
244,218,Main Artist
245,193,Main Artist
246,266,Main Artist
247,47,Main Artist
248,222,Main Artist
249,544,Main Artist
250,217,Main Artist
251,301,Main Artist
252,56,Main Artist
253,142,Main Artist
254,207,Main Artist
255,215,Main Artist
256,266,Main Artist
257,492,Main Artist
258,319,Main Artist
259,72,Main Artist
260,60,Main Artist
261,310,Main Artist
262,59,Main Artist
263,365,Main Artist
264,545,Main Artist
265,189,Main Artist
266,57,Main Artist
267,208,Main Artist
268,79,Main Artist
269,39,Main Artist
270,407,Main Artist
271,185,Main Artist
272,272,Main Artist
273,383,Main Artist
274,72,Main Artist
275,22,Main Artist
276,349,Main Artist
277,510,Main Artist
278,479,Main Artist
279,516,Main Artist
280,303,Main Artist
281,74,Main Artist
282,316,Main Artist
283,440,Main Artist
284,336,Main Artist
286,17,Main Artist
287,157,Main Artist
288,60,Main Artist
289,546,Main Artist
290,213,Main Artist
291,128,Main Artist
292,594,Main Artist
293,87,Main Artist
294,125,Main Artist
295,481,Main Artist
296,442,Main Artist
297,563,Main Artist
298,40,Main Artist
299,585,Main Artist
300,139,Main Artist
302,261,Main Artist
303,159,Main Artist
304,172,Main Artist
305,287,Main Artist
306,356,Main Artist
307,316,Main Artist
308,406,Main Artist
309,361,Main Artist
310,41,Main Artist
311,345,Main Artist
312,531,Main Artist
313,302,Main Artist
314,493,Main Artist
315,453,Main Artist
316,420,Main Artist
318,255,Main Artist
319,374,Main Artist
320,358,Main Artist
321,84,Main Artist
322,79,Main Artist
323,14,Main Artist
324,135,Main Artist
325,40,Main Artist
326,459,Main Artist
327,150,Main Artist
328,314,Main Artist
329,50,Main Artist
330,177,Main Artist
331,353,Main Artist
332,430,Main Artist
333,421,Main Artist
334,49,Main Artist
335,53,Main Artist
336,203,Main Artist
337,493,Main Artist
338,508,Main Artist
339,461,Main Artist
340,331,Main Artist
341,33,Main Artist
342,248,Main Artist
343,264,Main Artist
344,331,Main Artist
345,257,Main Artist
346,523,Main Artist
347,409,Main Artist
348,510,Main Artist
349,402,Main Artist
350,444,Main Artist
351,520,Main Artist
352,274,Main Artist
353,305,Main Artist
354,293,Main Artist
355,366,Main Artist
356,36,Main Artist
357,556,Main Artist
358,584,Main Artist
359,381,Main Artist
360,47,Main Artist
361,355,Main Artist
362,54,Main Artist
363,526,Main Artist
364,67,Main Artist
365,129,Main Artist
366,237,Main Artist
367,150,Main Artist
368,234,Main Artist
369,584,Main Artist
370,183,Main Artist
371,503,Main Artist
373,36,Main Artist
374,499,Main Artist
375,323,Main Artist
376,288,Main Artist
377,86,Main Artist
378,73,Main Artist
379,380,Main Artist
380,385,Main Artist
381,594,Main Artist
382,371,Main Artist
383,79,Main Artist
384,24,Main Artist
385,162,Main Artist
386,440,Main Artist
387,210,Main Artist
388,294,Main Artist
389,576,Main Artist
390,318,Main Artist
391,170,Main Artist
392,539,Main Artist
393,284,Main Artist
394,396,Main Artist
395,451,Main Artist
396,286,Main Artist
397,84,Main Artist
398,267,Main Artist
399,151,Main Artist
400,391,Main Artist
401,6,Main Artist
402,129,Main Artist
403,69,Main Artist
404,387,Main Artist
405,456,Main Artist
406,493,Main Artist
407,363,Main Artist
408,393,Main Artist
409,496,Main Artist
410,161,Main Artist
411,385,Main Artist
412,413,Main Artist
413,589,Main Artist
414,44,Main Artist
415,328,Main Artist
417,194,Main Artist
418,186,Main Artist
419,259,Main Artist
420,171,Main Artist
422,426,Main Artist
423,212,Main Artist
424,147,Main Artist
425,367,Main Artist
426,509,Main Artist
427,217,Main Artist
428,548,Main Artist
429,268,Main Artist
430,136,Main Artist
431,581,Main Artist
432,152,Main Artist
433,279,Main Artist
434,524,Main Artist
435,201,Main Artist
436,320,Main Artist
437,22,Main Artist
438,132,Main Artist
439,87,Main Artist
440,387,Main Artist
441,217,Main Artist
444,36,Main Artist
445,240,Main Artist
446,511,Main Artist
447,223,Main Artist
448,368,Main Artist
449,324,Main Artist
450,270,Main Artist
451,75,Main Artist
452,258,Main Artist
453,198,Main Artist
454,437,Main Artist
455,383,Main Artist
456,396,Main Artist
457,298,Main Artist
458,281,Main Artist
459,101,Main Artist
460,282,Main Artist
461,511,Main Artist
462,97,Main Artist
463,399,Main Artist
464,248,Main Artist
465,146,Main Artist
466,545,Main Artist
467,202,Main Artist
468,586,Main Artist
469,437,Main Artist
470,530,Main Artist
471,162,Main Artist
472,151,Main Artist
473,482,Main Artist
474,467,Main Artist
475,198,Main Artist
476,275,Main Artist
477,526,Main Artist
478,125,Main Artist
479,156,Main Artist
480,292,Main Artist
481,213,Main Artist
482,90,Main Artist
483,551,Main Artist
484,590,Main Artist
485,275,Main Artist
486,20,Main Artist
487,342,Main Artist
488,215,Main Artist
489,478,Main Artist
490,587,Main Artist
491,453,Main Artist
492,359,Main Artist
493,453,Main Artist
494,440,Main Artist
495,109,Main Artist
496,149,Main Artist
497,155,Main Artist
498,363,Main Artist
499,600,Main Artist
500,470,Main Artist
501,416,Main Artist
502,477,Main Artist
503,331,Main Artist
504,257,Main Artist
506,542,Main Artist
507,188,Main Artist
508,445,Main Artist
509,536,Main Artist
510,185,Main Artist
511,394,Main Artist
512,115,Main Artist
513,126,Main Artist
514,7,Main Artist
515,469,Main Artist
516,290,Main Artist
517,381,Main Artist
518,566,Main Artist
519,329,Main Artist
520,45,Main Artist
521,531,Main Artist
522,479,Main Artist
523,88,Main Artist
524,316,Main Artist
525,34,Main Artist
526,592,Main Artist
527,302,Main Artist
528,52,Main Artist
529,12,Main Artist
530,370,Main Artist
531,381,Main Artist
532,46,Main Artist
533,192,Main Artist
534,326,Main Artist
535,132,Main Artist
536,405,Main Artist
537,217,Main Artist
538,383,Main Artist
539,568,Main Artist
540,180,Main Artist
541,38,Main Artist
542,141,Main Artist
543,513,Main Artist
544,181,Main Artist
545,542,Main Artist
546,513,Main Artist
547,65,Main Artist
548,438,Main Artist
549,477,Main Artist
550,69,Main Artist
551,581,Main Artist
552,223,Main Artist
553,530,Main Artist
554,411,Main Artist
555,343,Main Artist
556,34,Main Artist
557,88,Main Artist
558,444,Main Artist
559,412,Main Artist
560,172,Main Artist
561,540,Main Artist
562,329,Main Artist
563,42,Main Artist
564,372,Main Artist
565,555,Main Artist
566,517,Main Artist
567,572,Main Artist
568,598,Main Artist
569,203,Main Artist
570,539,Main Artist
571,166,Main Artist
572,498,Main Artist
573,91,Main Artist
574,361,Main Artist
575,52,Main Artist
576,238,Main Artist
577,220,Main Artist
578,260,Main Artist
579,484,Main Artist
580,301,Main Artist
581,121,Main Artist
582,89,Main Artist
583,96,Main Artist
584,299,Main Artist
585,238,Main Artist
586,86,Main Artist
587,289,Main Artist
588,198,Main Artist
589,461,Main Artist
590,319,Main Artist
591,107,Main Artist
592,219,Main Artist
593,592,Main Artist
594,566,Main Artist
595,128,Main Artist
596,291,Main Artist
597,540,Main Artist
598,575,Main Artist
599,576,Main Artist
600,217,Main Artist
601,498,Main Artist
602,140,Main Artist
603,145,Main Artist
604,232,Main Artist
605,530,Main Artist
606,555,Main Artist
607,429,Main Artist
608,286,Main Artist
609,131,Main Artist
610,211,Main Artist
611,307,Main Artist
612,236,Main Artist
613,25,Main Artist
614,192,Main Artist
615,122,Main Artist
616,162,Main Artist
617,442,Main Artist
618,121,Main Artist
619,502,Main Artist
620,294,Main Artist
621,488,Main Artist
622,184,Main Artist
623,311,Main Artist
624,8,Main Artist
625,493,Main Artist
626,113,Main Artist
627,129,Main Artist
628,470,Main Artist
629,492,Main Artist
630,183,Main Artist
631,35,Main Artist
632,24,Main Artist
633,77,Main Artist
634,77,Main Artist
635,502,Main Artist
636,431,Main Artist
637,505,Main Artist
638,22,Main Artist
639,111,Main Artist
640,426,Main Artist
641,196,Main Artist
642,553,Main Artist
643,115,Main Artist
644,528,Main Artist
645,22,Main Artist
646,591,Main Artist
647,98,Main Artist
648,429,Main Artist
650,494,Main Artist
651,293,Main Artist
652,528,Main Artist
653,243,Main Artist
654,150,Main Artist
655,133,Main Artist
656,13,Main Artist
657,487,Main Artist
658,318,Main Artist
659,261,Main Artist
660,196,Main Artist
661,339,Main Artist
662,467,Main Artist
663,223,Main Artist
664,334,Main Artist
665,488,Main Artist
666,151,Main Artist
667,549,Main Artist
668,502,Main Artist
669,274,Main Artist
670,48,Main Artist
671,299,Main Artist
672,526,Main Artist
673,290,Main Artist
674,200,Main Artist
675,402,Main Artist
676,344,Main Artist
677,250,Main Artist
678,246,Main Artist
680,484,Main Artist
681,153,Main Artist
682,375,Main Artist
683,82,Main Artist
684,563,Main Artist
685,151,Main Artist
686,34,Main Artist
687,484,Main Artist
688,57,Main Artist
689,268,Main Artist
690,46,Main Artist
691,591,Main Artist
692,205,Main Artist
693,120,Main Artist
694,35,Main Artist
695,381,Main Artist
696,180,Main Artist
697,252,Main Artist
698,167,Main Artist
699,560,Main Artist
701,384,Main Artist
702,439,Main Artist
703,89,Main Artist
704,483,Main Artist
705,550,Main Artist
706,33,Main Artist
707,237,Main Artist
708,113,Main Artist
709,530,Main Artist
710,578,Main Artist
711,286,Main Artist
712,105,Main Artist
713,39,Main Artist
714,410,Main Artist
715,397,Main Artist
716,327,Main Artist
717,155,Main Artist
718,218,Main Artist
719,441,Main Artist
720,504,Main Artist
721,93,Main Artist
722,191,Main Artist
723,265,Main Artist
724,101,Main Artist
725,61,Main Artist
726,586,Main Artist
727,218,Main Artist
728,532,Main Artist
729,555,Main Artist
730,202,Main Artist
731,329,Main Artist
732,393,Main Artist
733,255,Main Artist
734,304,Main Artist
735,160,Main Artist
736,375,Main Artist
737,35,Main Artist
738,589,Main Artist
739,324,Main Artist
740,77,Main Artist
741,27,Main Artist
742,72,Main Artist
743,510,Main Artist
744,276,Main Artist
745,105,Main Artist
746,13,Main Artist
747,500,Main Artist
748,328,Main Artist
749,445,Main Artist
750,462,Main Artist
751,251,Main Artist
752,63,Main Artist
753,557,Main Artist
754,57,Main Artist
755,320,Main Artist
756,98,Main Artist
757,169,Main Artist
758,166,Main Artist
